4577;Jimmy Carter;1978;31;50;19;0;0;0;1;Meat Imports;None Listed;;2;1;1;1;2;1;2;78 Stat. 594;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4600;Jimmy Carter;1978;29;51;20;0;0;0;1;Imports From India;India;;1;2;3;2;6;1;2;Trade Act 1974;13;D;292;143;1;61;38;1;477.599.983.215.332;62.5;629.000.015.258.789;634.000.015.258.789;639.000.015.258.789;64.5;651.999.969.482.422;656.999.969.482.422;66;66.5;670.999.984.741.211;674.000.015.258.789;676.999.969.482.422;759.999.990.463.257;640.000.009.536.743;630.000.019.073.486;630.000.019.073.486;609.999.990.463.257;6;590.000.009.536.743;619.999.980.926.514;590.000.009.536.743;6;580.000.019.073.486;590.000.009.536.743;6;609.999.990.463.257;2,150.00;2,275.60;2,336.20;2,417.00;2,294.70;203.090.002.441.406;263.799.987.792.969;2,249.70;145.899.993.896.484;174.800.003.051.758;-288.999.996.185.303;N/A;0;0;1;0;0;0;1;0;0;1;187.600.002.288.818;1;187.599.983.215.332;1;1
4604;Jimmy Carter;1978;29;49;22;0;0;0;1;Ceramic Tableware Imports;None Listed;;2;1;1;2;6;1;2;Trade Act 1974, Trade Expansion Act 1962, GATT;17;D;292;143;1;61;38;1;477.599.983.215.332;62.5;629.000.015.258.789;634.000.015.258.789;639.000.015.258.789;64.5;651.999.969.482.422;656.999.969.482.422;66;66.5;670.999.984.741.211;674.000.015.258.789;676.999.969.482.422;759.999.990.463.257;640.000.009.536.743;630.000.019.073.486;630.000.019.073.486;609.999.990.463.257;6;590.000.009.536.743;619.999.980.926.514;590.000.009.536.743;6;580.000.019.073.486;590.000.009.536.743;6;609.999.990.463.257;2,150.00;2,275.60;2,336.20;2,417.00;2,294.70;203.090.002.441.406;263.799.987.792.969;2,249.70;145.899.993.896.484;174.800.003.051.758;-288.999.996.185.303;N/A;0;1;1;0;0;0;1;0;0;1;187.600.002.288.818;1;187.599.983.215.332;1;1
4608;Jimmy Carter;1978;29;49;22;0;0;0;1;High Carbon Ferrochromium Imports;None Listed;;2;1;1;1;6;1;2;Trade Act 1974, GATT;17;D;292;143;1;61;38;1;503.800.010.681.152;62.5;629.000.015.258.789;634.000.015.258.789;639.000.015.258.789;64.5;651.999.969.482.422;656.999.969.482.422;66;66.5;670.999.984.741.211;674.000.015.258.789;676.999.969.482.422;759.999.990.463.257;640.000.009.536.743;630.000.019.073.486;630.000.019.073.486;609.999.990.463.257;6;590.000.009.536.743;619.999.980.926.514;590.000.009.536.743;6;580.000.019.073.486;590.000.009.536.743;6;609.999.990.463.257;2,150.00;2,275.60;2,336.20;2,417.00;2,294.70;203.090.002.441.406;263.799.987.792.969;2,249.70;145.899.993.896.484;174.800.003.051.758;-288.999.996.185.303;N/A;1;1;0;0;0;0;1;0;0;1;213.799.991.607.666;1;213.800.010.681.152;1;1
4610;Jimmy Carter;1978;29;49;22;0;0;0;1;Sugars, Sirups, and Molasses Imports;Too many to list;;3;1;1;2;2;1;2;Trade Expansion Act;6;D;292;143;1;61;38;1;503.800.010.681.152;62.5;629.000.015.258.789;634.000.015.258.789;639.000.015.258.789;64.5;651.999.969.482.422;656.999.969.482.422;66;66.5;670.999.984.741.211;674.000.015.258.789;676.999.969.482.422;759.999.990.463.257;640.000.009.536.743;630.000.019.073.486;630.000.019.073.486;609.999.990.463.257;6;590.000.009.536.743;619.999.980.926.514;590.000.009.536.743;6;580.000.019.073.486;590.000.009.536.743;6;609.999.990.463.257;2,150.00;2,275.60;2,336.20;2,417.00;2,294.70;203.090.002.441.406;263.799.987.792.969;2,249.70;145.899.993.896.484;174.800.003.051.758;-288.999.996.185.303;N/A;0;1;1;1;0;0;1;0;0;0;213.799.991.607.666;1;213.800.010.681.152;1;1
4629;Jimmy Carter;1978;29;49;22;0;0;0;1;Imports of Petroleum and Petroleum Products;None Listed;;2;1;1;2;5;1;2;Trade Expansion Act 1962;2;D;292;143;1;61;38;1;511.599.998.474.121;62.5;629.000.015.258.789;634.000.015.258.789;639.000.015.258.789;64.5;651.999.969.482.422;656.999.969.482.422;66;66.5;670.999.984.741.211;674.000.015.258.789;676.999.969.482.422;759.999.990.463.257;640.000.009.536.743;630.000.019.073.486;630.000.019.073.486;609.999.990.463.257;6;590.000.009.536.743;619.999.980.926.514;590.000.009.536.743;6;580.000.019.073.486;590.000.009.536.743;6;609.999.990.463.257;2,150.00;2,275.60;2,336.20;2,417.00;2,294.70;203.090.002.441.406;263.799.987.792.969;2,249.70;145.899.993.896.484;174.800.003.051.758;-288.999.996.185.303;N/A;0;1;1;0;0;0;1;1;0;0;221.599.998.474.121;1;221.599.998.474.121;1;1
4630;Jimmy Carter;1978;29;49;22;0;0;0;1;Imports of Papermaking Machinery From Finland;Finland;;1;2;3;2;6;1;2;Trade Act 1974, GATT;17;D;292;143;1;61;38;1;511.599.998.474.121;62.5;629.000.015.258.789;634.000.015.258.789;639.000.015.258.789;64.5;651.999.969.482.422;656.999.969.482.422;66;66.5;670.999.984.741.211;674.000.015.258.789;676.999.969.482.422;759.999.990.463.257;640.000.009.536.743;630.000.019.073.486;630.000.019.073.486;609.999.990.463.257;6;590.000.009.536.743;619.999.980.926.514;590.000.009.536.743;6;580.000.019.073.486;590.000.009.536.743;6;609.999.990.463.257;2,150.00;2,275.60;2,336.20;2,417.00;2,294.70;203.090.002.441.406;263.799.987.792.969;2,249.70;145.899.993.896.484;174.800.003.051.758;-288.999.996.185.303;N/A;0;0;1;0;0;0;1;0;0;1;221.599.998.474.121;1;221.599.998.474.121;1;1
4631;Jimmy Carter;1978;29;49;22;0;0;0;1;Sugars and Sirups Imports;None Listed;;2;1;1;1;6;1;2;Agricultural Adjustment Act;12;D;292;143;1;61;38;1;50.189.998.626.709;62.5;629.000.015.258.789;634.000.015.258.789;639.000.015.258.789;64.5;651.999.969.482.422;656.999.969.482.422;66;66.5;670.999.984.741.211;674.000.015.258.789;676.999.969.482.422;759.999.990.463.257;640.000.009.536.743;630.000.019.073.486;630.000.019.073.486;609.999.990.463.257;6;590.000.009.536.743;619.999.980.926.514;590.000.009.536.743;6;580.000.019.073.486;590.000.009.536.743;6;609.999.990.463.257;2,150.00;2,275.60;2,336.20;2,417.00;2,294.70;203.090.002.441.406;263.799.987.792.969;2,249.70;145.899.993.896.484;174.800.003.051.758;-288.999.996.185.303;N/A;1;1;0;0;0;0;1;0;0;1;211.900.005.340.576;1;21.189.998.626.709;1;1
4632;Jimmy Carter;1979;29;49;22;0;1;0;0;American Bolt, Nut, and Large Screw Industry;None Listed;;2;1;1;1;4;4;2;Trade Act & GATT;7;D;292;143;1;61;38;1;50.189.998.626.709;683.000.030.517.578;690.999.984.741.211;698.000.030.517.578;705.999.984.741.211;71.5;723.000.030.517.578;730.999.984.741.211;738.000.030.517.578;745.999.984.741.211;751.999.969.482.422;759.000.015.258.789;766.999.969.482.422;113.000.001.907.349;590.000.009.536.743;590.000.009.536.743;580.000.019.073.486;580.000.019.073.486;559.999.990.463.257;569.999.980.926.514;569.999.980.926.514;6;590.000.009.536.743;6;590.000.009.536.743;6;590.000.009.536.743;2,464.40;2,527.60;2,600.70;2,660.50;2,563.30;229.469.995.117.188;268.600.006.103.516;2,508.20;186.5;209.5;-23;N/A;1;1;0;0;1;1;0;0;0;0;211.900.005.340.576;1;21.189.998.626.709;1;1
4634;Jimmy Carter;1979;29;49;22;0;1;0;0;Color Television Receiver Imports;Korea & Taiwan;;3;2;1;1;6;1;2;Trade Act 1974;15;D;277;158;1;58;41;1;422.200.012.207.031;683.000.030.517.578;690.999.984.741.211;698.000.030.517.578;705.999.984.741.211;71.5;723.000.030.517.578;730.999.984.741.211;738.000.030.517.578;745.999.984.741.211;751.999.969.482.422;759.000.015.258.789;766.999.969.482.422;113.000.001.907.349;590.000.009.536.743;590.000.009.536.743;580.000.019.073.486;580.000.019.073.486;559.999.990.463.257;569.999.980.926.514;569.999.980.926.514;6;590.000.009.536.743;6;590.000.009.536.743;6;590.000.009.536.743;2,464.40;2,527.60;2,600.70;2,660.50;2,563.30;229.469.995.117.188;268.600.006.103.516;2,508.20;186.5;209.5;-23;N/A;1;0;0;0;0;0;1;0;0;1;132.200.002.670.288;1;132.200.012.207.031;1;1
4640;Jimmy Carter;1979;29;49;22;0;1;0;0;Clothespin Imports;None Listed;;2;1;1;1;6;1;2;Trade Act 1974, GATT;17;D;277;158;1;58;41;1;371.500.015.258.789;683.000.030.517.578;690.999.984.741.211;698.000.030.517.578;705.999.984.741.211;71.5;723.000.030.517.578;730.999.984.741.211;738.000.030.517.578;745.999.984.741.211;751.999.969.482.422;759.000.015.258.789;766.999.969.482.422;113.000.001.907.349;590.000.009.536.743;590.000.009.536.743;580.000.019.073.486;580.000.019.073.486;559.999.990.463.257;569.999.980.926.514;569.999.980.926.514;6;590.000.009.536.743;6;590.000.009.536.743;6;590.000.009.536.743;2,464.40;2,527.60;2,600.70;2,660.50;2,563.30;229.469.995.117.188;268.600.006.103.516;2,508.20;186.5;209.5;-23;N/A;1;1;0;0;0;1;1;0;0;1;814.999.961.853.027;1;815.000.152.587.891;1;1
4642;Jimmy Carter;1979;29;49;22;0;1;0;0;Meat Imports;None Listed;;2;1;1;1;2;1;2;78 Stat. 594;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4655;Jimmy Carter;1979;29;49;22;0;1;0;0;Imports of Petroleum and Petroleum Products;None Listed;;2;1;1;2;5;1;2;Trade Expansion Act 1962;2;D;277;158;1;58;41;1;404.700.012.207.031;683.000.030.517.578;690.999.984.741.211;698.000.030.517.578;705.999.984.741.211;71.5;723.000.030.517.578;730.999.984.741.211;738.000.030.517.578;745.999.984.741.211;751.999.969.482.422;759.000.015.258.789;766.999.969.482.422;113.000.001.907.349;590.000.009.536.743;590.000.009.536.743;580.000.019.073.486;580.000.019.073.486;559.999.990.463.257;569.999.980.926.514;569.999.980.926.514;6;590.000.009.536.743;6;590.000.009.536.743;6;590.000.009.536.743;2,464.40;2,527.60;2,600.70;2,660.50;2,563.30;229.469.995.117.188;268.600.006.103.516;2,508.20;186.5;209.5;-23;N/A;0;1;1;0;0;0;1;1;0;0;114.700.002.670.288;1;114.700.012.207.031;1;1
4663;Jimmy Carter;1979;29;49;22;0;1;0;0;Sugars, Sirups, and Molasses Imports;None Listed;;2;1;1;2;6;1;2;Trade Expansion Act 1962;12;D;277;158;1;58;41;1;290.499.992.370.606;683.000.030.517.578;690.999.984.741.211;698.000.030.517.578;705.999.984.741.211;71.5;723.000.030.517.578;730.999.984.741.211;738.000.030.517.578;745.999.984.741.211;751.999.969.482.422;759.000.015.258.789;766.999.969.482.422;113.000.001.907.349;590.000.009.536.743;590.000.009.536.743;580.000.019.073.486;580.000.019.073.486;559.999.990.463.257;569.999.980.926.514;569.999.980.926.514;6;590.000.009.536.743;6;590.000.009.536.743;6;590.000.009.536.743;2,464.40;2,527.60;2,600.70;2,660.50;2,563.30;229.469.995.117.188;268.600.006.103.516;2,508.20;186.5;209.5;-23;N/A;0;1;1;0;0;0;1;0;0;1;0.0500000007450581;1;0.0499992370605469;1;1
4665;Jimmy Carter;1979;20;61;20;0;1;0;0;Steel Imports;None Listed;;2;1;1;2;6;1;2;Trade Act 1974, GATT;7;D;277;158;1;58;41;1;292.700.004.577.637;683.000.030.517.578;690.999.984.741.211;698.000.030.517.578;705.999.984.741.211;71.5;723.000.030.517.578;730.999.984.741.211;738.000.030.517.578;745.999.984.741.211;751.999.969.482.422;759.000.015.258.789;766.999.969.482.422;113.000.001.907.349;590.000.009.536.743;590.000.009.536.743;580.000.019.073.486;580.000.019.073.486;559.999.990.463.257;569.999.980.926.514;569.999.980.926.514;6;590.000.009.536.743;6;590.000.009.536.743;6;590.000.009.536.743;2,464.40;2,527.60;2,600.70;2,660.50;2,563.30;229.469.995.117.188;268.600.006.103.516;2,508.20;186.5;209.5;-23;N/A;0;1;1;0;1;0;1;0;0;1;927.000.045.776.367;1;927.000.045.776.367;1;1
4668;Jimmy Carter;1979;20;61;20;0;1;0;0;Steel Imports;None Listed;;2;1;1;2;6;1;2;Trade Act 1974, GATT;7;D;277;158;1;58;41;1;290.400.009.155.273;683.000.030.517.578;690.999.984.741.211;698.000.030.517.578;705.999.984.741.211;71.5;723.000.030.517.578;730.999.984.741.211;738.000.030.517.578;745.999.984.741.211;751.999.969.482.422;759.000.015.258.789;766.999.969.482.422;113.000.001.907.349;590.000.009.536.743;590.000.009.536.743;580.000.019.073.486;580.000.019.073.486;559.999.990.463.257;569.999.980.926.514;569.999.980.926.514;6;590.000.009.536.743;6;590.000.009.536.743;6;590.000.009.536.743;2,464.40;2,527.60;2,600.70;2,660.50;2,563.30;229.469.995.117.188;268.600.006.103.516;2,508.20;186.5;209.5;-23;N/A;0;1;1;0;1;0;1;0;0;1;903.999.996.185.303;1;904.000.091.552.734;1;1
4694;Jimmy Carter;1979;20;61;20;0;1;0;0;Trade With Argentina;Argentina;;1;2;3;2;6;1;2;Trade Act 1974;13;D;277;158;1;58;41;1;326.500.015.258.789;683.000.030.517.578;690.999.984.741.211;698.000.030.517.578;705.999.984.741.211;71.5;723.000.030.517.578;730.999.984.741.211;738.000.030.517.578;745.999.984.741.211;751.999.969.482.422;759.000.015.258.789;766.999.969.482.422;113.000.001.907.349;590.000.009.536.743;590.000.009.536.743;580.000.019.073.486;580.000.019.073.486;559.999.990.463.257;569.999.980.926.514;569.999.980.926.514;6;590.000.009.536.743;6;590.000.009.536.743;6;590.000.009.536.743;2,464.40;2,527.60;2,600.70;2,660.50;2,563.30;229.469.995.117.188;268.600.006.103.516;2,508.20;186.5;209.5;-23;N/A;0;0;1;0;0;0;1;0;0;1;126.499.996.185.303;1;126.500.015.258.789;1;1
4697;Jimmy Carter;1979;20;61;20;0;1;0;0;United States-People's Republic of China Trade Relations;China & Tibet;;1;2;3;2;3;1;2;Trade Act 1974;13;D;277;158;1;58;41;1;319.799.995.422.363;683.000.030.517.578;690.999.984.741.211;698.000.030.517.578;705.999.984.741.211;71.5;723.000.030.517.578;730.999.984.741.211;738.000.030.517.578;745.999.984.741.211;751.999.969.482.422;759.000.015.258.789;766.999.969.482.422;113.000.001.907.349;590.000.009.536.743;590.000.009.536.743;580.000.019.073.486;580.000.019.073.486;559.999.990.463.257;569.999.980.926.514;569.999.980.926.514;6;590.000.009.536.743;6;590.000.009.536.743;6;590.000.009.536.743;2,464.40;2,527.60;2,600.70;2,660.50;2,563.30;229.469.995.117.188;268.600.006.103.516;2,508.20;186.5;209.5;-23;N/A;0;0;1;0;0;0;1;0;1;0;119.799.995.422.363;1;119.799.995.422.363;1;1
4702;Jimmy Carter;1979;18;67;15;0;1;0;0;Oil Imports From Iran;Iran;;1;1;1;1;5;1;2;Trade Expansion Act 1962;2;D;277;158;1;58;41;1;377.900.009.155.273;683.000.030.517.578;690.999.984.741.211;698.000.030.517.578;705.999.984.741.211;71.5;723.000.030.517.578;730.999.984.741.211;738.000.030.517.578;745.999.984.741.211;751.999.969.482.422;759.000.015.258.789;766.999.969.482.422;113.000.001.907.349;590.000.009.536.743;590.000.009.536.743;580.000.019.073.486;580.000.019.073.486;559.999.990.463.257;569.999.980.926.514;569.999.980.926.514;6;590.000.009.536.743;6;590.000.009.536.743;6;590.000.009.536.743;2,464.40;2,527.60;2,600.70;2,660.50;2,563.30;229.469.995.117.188;268.600.006.103.516;2,508.20;186.5;209.5;-23;N/A;1;1;0;0;0;0;1;1;0;0;197.900.009.155.273;1;197.900.009.155.273;1;1
4707;Jimmy Carter;1979;18;67;15;0;1;0;0;Carrying Out the Geneva (1979) Protocol to the General Agreement On Tariffs and Trade and for Other Purposes;Hungary, Mexico, Romania, Taiwan;;3;2;3;2;2;1;2;Trade Act 1974, Trade Expansion Act 1962, Trade Agreements Act 1979;17;D;277;158;1;58;41;1;543.600.006.103.516;683.000.030.517.578;690.999.984.741.211;698.000.030.517.578;705.999.984.741.211;71.5;723.000.030.517.578;730.999.984.741.211;738.000.030.517.578;745.999.984.741.211;751.999.969.482.422;759.000.015.258.789;766.999.969.482.422;113.000.001.907.349;590.000.009.536.743;590.000.009.536.743;580.000.019.073.486;580.000.019.073.486;559.999.990.463.257;569.999.980.926.514;569.999.980.926.514;6;590.000.009.536.743;6;590.000.009.536.743;6;590.000.009.536.743;2,464.40;2,527.60;2,600.70;2,660.50;2,563.30;229.469.995.117.188;268.600.006.103.516;2,508.20;186.5;209.5;-23;N/A;0;0;1;0;0;0;1;0;0;0;363.600.006.103.516;1;363.600.006.103.516;1;1
4708;Jimmy Carter;1979;18;67;15;0;1;0;0;Cheese and Chocolate Crumb Imports;None Listed;;3;2;1;1;6;1;2;Agricultural Adjustment Act 1933, Tariff Classification Act 1962, Trade Act 1974, and Trade Agreements Act 1979;6;D;277;158;1;58;41;1;543.600.006.103.516;683.000.030.517.578;690.999.984.741.211;698.000.030.517.578;705.999.984.741.211;71.5;723.000.030.517.578;730.999.984.741.211;738.000.030.517.578;745.999.984.741.211;751.999.969.482.422;759.000.015.258.789;766.999.969.482.422;113.000.001.907.349;590.000.009.536.743;590.000.009.536.743;580.000.019.073.486;580.000.019.073.486;559.999.990.463.257;569.999.980.926.514;569.999.980.926.514;6;590.000.009.536.743;6;590.000.009.536.743;6;590.000.009.536.743;2,464.40;2,527.60;2,600.70;2,660.50;2,563.30;229.469.995.117.188;268.600.006.103.516;2,508.20;186.5;209.5;-23;N/A;1;0;0;1;0;0;1;0;0;1;363.600.006.103.516;1;363.600.006.103.516;1;1
4711;Jimmy Carter;1980;18;67;15;0;1;1;1;Trade With Indonesia, Trinidad and Tobago, and Countries Forming the Cartegena Agreement;Indonesia, Trinidad and Tobago, and Countries from Cartegena Agreement (not specied);;3;2;3;2;6;1;2;Trade Act 1974, Trade Agreements Act 1979;17;D;277;158;1;58;41;1;56.189.998.626.709;778.000.030.517.578;789.000.015.258.789;800.999.984.741.211;81;818.000.030.517.578;826.999.969.482.422;826.999.969.482.422;833.000.030.517.578;84;848.000.030.517.578;85.5;863.000.030.517.578;13.5;630.000.019.073.486;630.000.019.073.486;630.000.019.073.486;690.000.009.536.743;7.5;759.999.990.463.257;780.000.019.073.486;769.999.980.926.514;7.5;7.5;7.5;7.2;719.999.980.926.514;2,725.30;2,729.30;2,786.60;2,916.90;2,789.50;256.330.004.882.813;226.199.996.948.242;2,732.00;225.699.996.948.242;245.300.003.051.758;-196.000.003.814.697;N/A;0;0;1;0;0;0;1;0;0;1;38.189.998.626.709;1;38.189.998.626.709;1;1
